A busy week for Windows apps,https://blogs.microsoft.com/ai/a-busy-week-for-windows-apps/
Nokia gives us something to look forward to,https://blogs.microsoft.com/ai/nokia-gives-us-something-to-look-forward-to/
Meet Microsoft researcher Eric Horvitz’s disarmingly human AI personal assistant,https://blogs.microsoft.com/ai/meet-microsoft-researcher-eric-horvitzs-disarmingly-human-ai-personal-assistant/
Microsoft CityNext transforms the ‘digital architecture’ of residents’ everyday lives,https://blogs.microsoft.com/ai/microsoft-citynext-transforms-the-digital-architecture-of-residents-everyday-lives/
Get an exclusive look inside Microsoft’s new high-tech headquarters for the fight against cybercrime,https://blogs.microsoft.com/ai/get-an-exclusive-look-inside-microsofts-new-high-tech-headquarters-for-the-fight-against-cybercrime/
Nokia Copter takes flight,https://blogs.microsoft.com/ai/nokia-copter-takes-flight/
"The ChronoZoom challenge: Visualize history and compete for $5,000 and a trip to Moscow",https://blogs.microsoft.com/ai/the-chronozoom-challenge-visualize-history-and-compete-for-5000-and-a-trip-to-moscow/
Video: Nokia Shows off the Lumia 2520,https://blogs.microsoft.com/ai/video-nokia-shows-off-the-lumia-2520/
Video: Witness Surface 2’s impressive display,https://blogs.microsoft.com/ai/video-witness-surface-2s-impressive-display/
Video: Get to know Surface 2’s clever two-position kickstand,https://blogs.microsoft.com/ai/video-get-to-know-surface-2s-clever-two-position-kickstand/
Video: Designing and engineering the Surface 2,https://blogs.microsoft.com/ai/video-designing-and-engineering-the-surface-2/
Sign language translator uses Kinect as a bridge between the deaf and hearing,https://blogs.microsoft.com/ai/sign-language-translator-uses-kinect-as-a-bridge-between-the-deaf-and-hearing/
Microsoft launches new /People profiles site,https://blogs.microsoft.com/ai/microsoft-launches-new-people-profiles-site/
Here’s a story for you…,https://blogs.microsoft.com/ai/heres-a-story-for-you/
Video: See how this doctor uses Surface Pro to deliver better care to his patients,https://blogs.microsoft.com/ai/video-see-how-this-doctor-uses-surface-pro-to-deliver-better-care-to-his-patients/
Deadmau5 got a Microsoft PPI screen,https://blogs.microsoft.com/ai/deadmau5-got-a-microsoft-ppi-screen/
Video: Take a closer look at the Surface Touch Cover 2,https://blogs.microsoft.com/ai/video-take-a-closer-look-at-the-surface-touch-cover-2/
My new favorite Microsoft advert,https://blogs.microsoft.com/ai/my-new-favorite-microsoft-advert/
